date,input,USD,EUR,GBP,Dtd,WTI,value
2004-07-15,200000.00000000003,8.2767,10.2123,15.368149999999998,38.43,40.69,13486.0
2004-07-16,200000.00000000003,8.2767,10.2254,15.3359,38.96,41.15,13468.0
2004-07-19,200000.00000000003,8.2766,10.2278,15.51615,39.43,41.6,13472.0
2004-07-20,200000.00000000003,8.2766,10.3026,15.4644,39.18,40.56,13472.0
2004-07-21,200000.00000000003,8.2767,10.28,15.333400000000001,38.9,40.69,13476.0
2004-07-22,200000.00000000003,8.2766,10.193299999999999,15.226049999999999,39.46,41.48,13475.0
2004-07-23,200000.00000000003,8.2766,10.1472,15.264899999999999,39.53,41.88,13482.0
2004-07-26,200000.00000000003,8.2766,10.1366,15.168949999999999,39.64,41.41,13486.0
2004-07-27,200000.00000000003,8.2767,10.0392,15.236149999999999,40.32,41.85,13488.0
2004-07-28,200000.00000000003,8.2767,10.0428,15.0818,41.525,42.89,13482.0
2004-07-29,200000.00000000003,8.2768,9.9805,15.09775,40.97,42.73,13482.0
2004-07-30,200000.00000000003,8.2769,9.9834,15.047,41.75,43.61,13483.0
2004-08-02,170000.0,8.2769,9.9681,15.059399999999998,42.07,43.72,13483.0
2004-08-03,170000.0,8.277,9.9741,15.097249999999999,42.48,44.11,13485.0
2004-08-04,170000.0,8.277,9.9561,15.103050000000001,43.04,42.69,13485.0
2004-08-05,170000.0,8.277,9.9746,15.110899999999999,43.58,44.41,13485.0
2004-08-06,170000.0,8.2769,9.9778,15.09255,43.03,43.84,13482.0
2004-08-09,170000.0,8.2769,9.986099999999999,15.2585,43.62,44.81,13412.0
2004-08-10,170000.0,8.2769,10.154499999999999,15.23405,43.36,44.49,13402.0
2004-08-11,170000.0,8.277,10.160499999999999,15.121649999999999,43.24,44.73,13390.0
2004-08-12,170000.0,8.2769,10.1306,15.153749999999999,44.17,45.42,13261.0
2004-08-13,170000.0,8.2769,10.1252,15.08505,44.87,46.58,13176.0
2004-08-16,170000.0,8.2768,10.1239,15.2645,44.65,46.1,13013.0
2004-08-17,170000.0,8.2768,10.2349,15.229349999999998,44.25,46.8,12915.0
2004-08-18,170000.0,8.2767,10.2271,15.1211,44.21,47.33,12900.0
2004-08-19,170000.0,8.2767,10.2136,15.09585,44.75,48.76,12845.0
2004-08-20,170000.0,8.2768,10.209900000000001,15.16395,45.34,47.77,12845.0
2004-08-23,170000.0,8.2767,10.235100000000001,15.03875,44.15,46.5,12796.0
2004-08-24,170000.0,8.2767,10.1738,14.965950000000001,43.4,45.6,12778.0
2004-08-25,170000.0,8.2767,10.0568,14.83225,42.44,43.43,12769.0
2004-08-26,170000.0,8.2766,9.989,14.8635,40.47,43.335,12769.0
2004-08-27,170000.0,8.2766,9.996,14.8668,40.64,43.24,12768.0
2004-08-30,170000.0,8.2767,10.025,14.81985,39.45,42.21,12748.0
2004-08-31,110000.0,8.2767,9.931299999999998,14.855,39.69,42.1,12748.0
2004-09-01,110000.0,8.2766,9.9875,14.917349999999999,41.0,43.85,12747.0
2004-09-02,110000.0,8.2766,10.074499999999999,14.844899999999999,42.13,43.97,12748.0
2004-09-03,110000.0,8.2767,10.0875,14.82645,41.02,43.99,12745.0
2004-09-06,110000.0,8.2767,10.071900000000001,14.69035,40.4,43.615,12742.0
2004-09-07,110000.0,8.2766,9.9764,14.7344,40.2,43.24,12743.0
2004-09-08,110000.0,8.2767,9.9782,14.68285,40.66,42.7,12736.0
2004-09-09,110000.0,8.2767,10.0128,14.783850000000001,41.57,44.57,12738.0
2004-09-10,110000.0,8.2768,10.084,14.815900000000001,41.42,42.79,12759.0
2004-09-13,110000.0,8.2766,10.129900000000001,14.8797,41.1,43.82,12798.0
2004-09-14,110000.0,8.2766,10.1473,14.872600000000002,41.87,44.34,12826.0
2004-09-15,110000.0,8.2767,10.1548,14.874899999999998,42.25,43.73,12852.0
2004-09-16,110000.0,8.2768,10.1315,14.705799999999998,41.03,43.94,12871.0
2004-09-17,110000.0,8.2766,10.0564,14.83995,42.95,45.6,12879.0
2004-09-20,110000.0,8.2767,10.0852,14.83435,43.23,46.33,12881.0
2004-09-21,110000.0,8.27665,10.080649999999999,14.850825,44.49,46.95,12956.0
2004-09-22,110000.0,8.2766,10.076099999999999,14.8673,46.02,48.28,13009.0
2004-09-23,110000.0,8.2766,10.1967,14.8416,46.54,48.31,13128.0
2004-09-24,110000.0,8.2766,10.152700000000001,14.870599999999998,46.04,48.93,13129.0
2004-09-27,110000.0,8.2766,10.1536,14.943399999999999,46.91,49.6,13136.0
2004-09-28,110000.0,8.2766,10.1607,14.993500000000001,47.09,49.9,13136.0
2004-09-29,110000.0,8.2766,10.1738,15.0092,46.48,49.49,13142.0
2004-09-30,60000.0,8.2766,10.197,14.90405,46.51,50.290000000000006,13129.0
2004-10-05,60000.0,8.2766,10.19825,14.866087499999999,46.54,51.09,13039.0
2004-10-06,60000.0,8.2766,10.1995,14.828125,47.45,52.0,13033.0
2004-10-07,60000.0,8.2766,10.20075,14.7901625,48.77,52.56,13026.0
2004-10-08,60000.0,8.2766,10.202,14.752199999999998,49.71,53.36,13016.0
2004-10-09,60000.0,8.276633333333333,10.225666666666667,14.78385,50.193333333333335,53.43666666666667,12916.0
2004-10-10,60000.0,8.276666666666667,10.249333333333333,14.8155,50.67666666666666,53.513333333333335,12889.0
2004-10-11,60000.0,8.2767,10.273,14.847150000000001,51.16,53.59,12729.0
2004-10-12,60000.0,8.276499999999999,10.2643,14.886099999999999,51.59,52.49,12561.0
2004-10-13,60000.0,8.276499999999999,10.2289,14.82155,49.69,53.79,12505.0
2004-10-14,60000.0,8.276499999999999,10.1903,14.83855,51.26,54.76,12455.0
2004-10-15,60000.0,8.276499999999999,10.201699999999999,14.8708,51.07,55.08,12379.0
2004-10-18,60000.0,8.276499999999999,10.2606,14.9333,49.04,53.55,12252.0
2004-10-19,60000.0,8.276499999999999,10.3252,14.874949999999998,48.64,53.17,12077.0
2004-10-20,60000.0,8.276499999999999,10.3104,14.928700000000001,50.47,54.87,11976.0
2004-10-21,60000.0,8.276499999999999,10.3696,15.033850000000001,51.135,55.644999999999996,11857.0
2004-10-22,60000.0,8.276499999999999,10.4156,15.12035,52.03,56.42,11768.0
2004-10-25,60000.0,8.276499999999999,10.4871,15.183875,51.91,55.94,11619.0
2004-10-26,60000.0,8.276499999999999,10.5586,15.247399999999999,51.42,55.19,11481.0
2004-10-27,60000.0,8.276499999999999,10.5966,15.18365,50.27,52.4,11396.0
2004-10-28,60000.0,8.276499999999999,10.5584,15.1278,49.55,50.78,11402.0
2004-10-29,60000.0,8.276499999999999,10.5254,15.140600000000001,47.83,51.73,11415.0
2004-11-01,30000.0,8.276499999999999,10.5456,15.22545,45.86,50.13,11458.0
2004-11-02,30000.0,8.276499999999999,10.5774,15.177850000000001,45.82,49.58,11503.0
2004-11-03,30000.0,8.276499999999999,10.5456,15.241150000000001,44.8,50.86,11503.0
2004-11-04,30000.0,8.276499999999999,10.5154,15.30035,45.23,48.73,11506.0
2004-11-05,30000.0,8.276499999999999,10.6127,15.263100000000001,43.88,49.58,11518.0
2004-11-08,30000.0,8.276499999999999,10.6609,15.354149999999999,43.93,49.02,11523.0
2004-11-09,30000.0,8.276499999999999,10.7237,15.355800000000002,42.53,47.34,11518.0
2004-11-10,30000.0,8.276499999999999,10.6896,15.36535,42.44,48.85,11521.0
2004-11-11,30000.0,8.276499999999999,10.6888,15.283800000000001,41.8,47.47,11508.0
2004-11-12,30000.0,8.276499999999999,10.661100000000001,15.2507,41.59,47.47,11498.0
2004-11-15,30000.0,8.276499999999999,10.691699999999999,15.354949999999999,39.97,46.87,11492.0
2004-11-16,30000.0,8.276499999999999,10.7338,15.284650000000001,40.88,46.06,11492.0
2004-11-17,30000.0,8.276499999999999,10.7055,15.3459,39.84,46.76,11491.0
2004-11-18,30000.0,8.276499999999999,10.740300000000001,15.3955,40.21,46.16,11489.0
2004-11-19,30000.0,8.276499999999999,10.7964,15.29995,42.2,48.41,11486.0
2004-11-22,30000.0,8.276499999999999,10.7254,15.29995,42.0,48.62833333333333,11479.0
2004-11-23,30000.0,8.276499999999999,10.7906,15.3964,43.6,48.846666666666664,11468.0
2004-11-24,30000.0,8.276499999999999,10.7668,15.4646,42.445,49.065,11459.0
2004-11-25,30000.0,8.276499999999999,10.8354,15.57845,42.77,49.28333333333333,11453.0
2004-11-26,30000.0,8.276499999999999,10.9017,15.6707,42.77,49.501666666666665,11447.0
2004-11-29,30000.0,8.276499999999999,10.9734,15.6571,43.96,49.72,11438.0
2004-11-30,20000.0,8.276499999999999,10.9764,15.672,44.14,49.04,11419.0
2004-12-01,20000.0,8.276499999999999,10.960700000000001,15.804,41.72,45.45,11387.0
2004-12-02,20000.0,8.276499999999999,11.0251,16.0088,38.57,43.28,11379.0
2004-12-03,20000.0,8.276499999999999,11.063,15.924,37.76,42.38,11371.0
2004-12-06,20000.0,8.276499999999999,10.9878,16.08955,38.23,43.03,11365.0
2004-12-07,20000.0,8.276499999999999,11.1138,16.0411,36.94,41.4,11359.0
2004-12-08,20000.0,8.276499999999999,11.1243,16.10115,37.56,41.94,11353.0
2004-12-09,20000.0,8.276499999999999,11.0954,16.04065,38.38,42.51,11341.0
2004-12-10,20000.0,8.276499999999999,11.0206,15.931000000000001,37.87,40.68,11336.0
2004-12-13,20000.0,8.276499999999999,11.0206,15.931000000000001,36.71,41.08,11329.0
2004-12-14,20000.0,8.276499999999999,10.980300000000002,15.929799999999998,37.95,41.82,11323.0
2004-12-15,20000.0,8.276499999999999,11.0136,15.950899999999999,41.35,44.24,11317.0
2004-12-16,20000.0,8.276499999999999,11.02,16.0705,41.08,44.18,11316.0
2004-12-17,20000.0,8.276499999999999,11.0995,15.9956,43.32,46.08,11309.0
2004-12-20,20000.0,8.276499999999999,10.9681,16.09445,42.35,45.46,11303.0
2004-12-21,20000.0,8.276499999999999,11.0594,16.116,42.47,45.51,11285.0
2004-12-22,20000.0,8.276499999999999,11.0869,15.955050000000002,40.61,44.01,11279.0
2004-12-23,20000.0,8.276499999999999,11.048300000000001,15.8619,40.55,44.01,11271.0
2004-12-24,20000.0,8.276499999999999,11.1067,15.91405,40.12,42.555,11266.0
2004-12-27,20000.0,8.276499999999999,11.1748,15.9157,38.22,41.1,11265.0
2004-12-28,20000.0,8.276499999999999,11.19,16.0014,38.17,41.82,11265.0
2004-12-29,20000.0,8.276499999999999,11.255500000000001,15.959150000000001,39.01,43.79,11263.0
2004-12-30,20000.0,8.276499999999999,11.2477,15.87805,39.89,43.39,11265.0
2004-12-31,60000.0,8.276499999999999,11.2627,15.931000000000001,40.47,42.78,11265.0
2005-01-03,60000.0,8.276499999999999,11.260750000000002,15.850325000000002,38.21,42.17,11266.0
2005-01-04,60000.0,8.276499999999999,11.2588,15.76965,40.31,43.89,11267.0
2005-01-05,60000.0,8.276499999999999,11.1474,15.587950000000001,41.13,43.36,11273.0
2005-01-06,60000.0,8.276499999999999,11.0017,15.5983,43.04,45.49,11279.0
2005-01-07,60000.0,8.276499999999999,10.9765,15.5271,43.69,45.16,11285.0
2005-01-10,60000.0,8.276499999999999,10.913,15.4812,45.22,45.21,11291.0
2005-01-11,60000.0,8.276499999999999,10.819,15.532499999999999,43.57,45.76,11293.0
2005-01-12,60000.0,8.276499999999999,10.8506,15.54535,43.29,46.35,11296.0
2005-01-13,60000.0,8.276499999999999,10.8588,15.6488,45.65,47.89,11299.0
2005-01-14,60000.0,8.276499999999999,10.965900000000001,15.5801,45.69,48.48,11302.0
2005-01-17,60000.0,8.276499999999999,10.8831,15.4808,45.12,48.4,11309.0
2005-01-18,60000.0,8.276499999999999,10.851500000000001,15.38725,44.91,48.32,11345.0
2005-01-19,60000.0,8.276499999999999,10.7847,15.43855,45.05,47.55,11351.0
2005-01-20,60000.0,8.276499999999999,10.7783,15.47995,43.88,47.24,11356.0
2005-01-21,60000.0,8.276499999999999,10.766300000000001,15.4965,45.73,48.53,11359.0
2005-01-24,60000.0,8.276499999999999,10.7278,15.549050000000001,45.66,48.64,11368.0
2005-01-25,60000.0,8.276499999999999,10.8024,15.546599999999998,45.99,49.46,11393.0
2005-01-26,60000.0,8.276499999999999,10.7838,15.438949999999998,46.58,48.92,11413.0
2005-01-27,60000.0,8.276499999999999,10.7425,15.57515,46.84,48.75,11430.0
2005-01-28,60000.0,8.276499999999999,10.8272,15.638449999999999,45.2,47.22,11459.0
2005-01-31,110000.0,8.276499999999999,10.783299999999999,15.6128,44.1,48.2,11471.0
2005-02-01,110000.0,8.276499999999999,10.7784,15.5925,44.94,47.12,11483.0
2005-02-02,110000.0,8.276499999999999,10.796700000000001,15.582149999999999,43.98,46.73,11509.0
2005-02-03,110000.0,8.276499999999999,10.818,15.610700000000001,43.1,46.56,11528.0
2005-02-04,110000.0,8.276499999999999,10.7768,15.5776,43.59,46.46,11531.0
2005-02-05,110000.0,8.276499999999999,10.733839999999999,15.59995,43.31333333333333,46.07333333333333,11533.0
2005-02-06,110000.0,8.276499999999999,10.69088,15.6223,43.03666666666667,45.68666666666667,11538.0
2005-02-07,110000.0,8.276499999999999,10.64792,15.64465,42.76,45.3,11539.0
2005-02-08,110000.0,8.276499999999999,10.60496,15.667,42.74,45.35,11539.0
2005-02-16,110000.0,8.276499999999999,10.562,15.68935,44.46,48.29,11539.0
2005-02-17,110000.0,8.276499999999999,10.7696,15.602,45.9,47.51,11545.0
2005-02-18,110000.0,8.276499999999999,10.7924,15.6848,45.47,48.55,11550.0
2005-02-21,110000.0,8.276499999999999,10.8147,15.668700000000001,45.87,49.599999999999994,11555.0
2005-02-22,110000.0,8.276499999999999,10.8147,15.69765,47.57,50.65,11689.0
2005-02-23,110000.0,8.276499999999999,10.8181,15.81845,48.03,50.52,11722.0
2005-02-24,110000.0,8.276499999999999,10.9619,15.7928,49.39,50.81,11745.0
2005-02-25,110000.0,8.276499999999999,10.9496,15.808499999999999,49.63,51.0,11788.0
2005-02-28,70000.0,8.276499999999999,10.9208,15.8673,49.91,51.71,11796.0
2005-03-01,70000.0,8.276499999999999,10.9758,15.90035,49.92,51.6,11851.0
2005-03-02,70000.0,8.276499999999999,10.9134,15.89705,50.72,53.05,11903.0
2005-03-03,70000.0,8.276499999999999,10.8964,15.8375,53.23,53.54,11978.0
2005-03-04,70000.0,8.276499999999999,10.872499999999999,15.77955,52.21,53.67,12007.0
2005-03-07,70000.0,8.276499999999999,10.8498,15.917349999999999,51.34,53.79,12025.0
2005-03-08,70000.0,8.276499999999999,10.95,15.85075,53.02,54.56,12038.0
2005-03-09,70000.0,8.276499999999999,10.9406,15.96995,54.11,54.59,12038.0
2005-03-10,70000.0,8.276499999999999,11.0404,15.934700000000001,53.35,53.55,12039.0
2005-03-11,70000.0,8.276499999999999,11.091,15.906200000000002,53.13,54.63,12039.0
2005-03-14,70000.0,8.276499999999999,11.1128,15.9401,52.77,55.0,12036.0
2005-03-15,70000.0,8.276499999999999,11.117,15.83835,53.69,55.1,12036.0
2005-03-16,70000.0,8.276499999999999,11.0539,15.83175,54.86,56.48,12038.0
2005-03-17,70000.0,8.276499999999999,11.0101,15.9459,55.58,56.33,12036.0
2005-03-18,70000.0,8.276499999999999,11.0941,15.929799999999998,55.72,56.88,12037.0
2005-03-21,70000.0,8.276499999999999,11.067,15.8888,55.3,56.84,12039.0
2005-03-22,70000.0,8.276499999999999,10.997,15.69805,55.27,54.19,12033.0
2005-03-23,70000.0,8.276499999999999,10.8931,15.6012,51.6,50.26,12034.0
2005-03-24,70000.0,8.276499999999999,10.8178,15.466700000000001,52.44,53.84,12028.0
2005-03-25,70000.0,8.276499999999999,10.7464,15.47415,51.765,53.870000000000005,12019.0
2005-03-28,70000.0,8.276499999999999,10.7105,15.4808,51.09,53.9,12017.0
2005-03-29,70000.0,8.276499999999999,10.679699999999999,15.44435,51.18,54.19,12018.0
2005-03-30,70000.0,8.276499999999999,10.7071,15.522599999999999,50.58,53.99,12021.0
2005-03-31,100000.00000000001,8.276499999999999,10.718,15.5354,52.86,55.32,12023.0
2005-04-01,100000.00000000001,8.276499999999999,10.6918,15.637649999999999,53.79,57.52,12052.0
2005-04-04,100000.00000000001,8.276499999999999,10.727500000000001,15.545749999999998,55.45,56.93,12061.0
2005-04-05,100000.00000000001,8.276499999999999,10.6716,15.5313,54.5,55.89,12077.0
2005-04-06,100000.00000000001,8.276499999999999,10.6118,15.55735,54.47,55.8,12098.0
2005-04-07,100000.00000000001,8.276499999999999,10.6536,15.55565,54.15,54.1,12099.0
2005-04-08,100000.00000000001,8.276499999999999,10.6665,15.4816,51.87,53.5,12110.0
2005-04-11,100000.00000000001,8.276499999999999,10.617500000000001,15.597100000000001,50.81,53.76,12112.0
2005-04-12,100000.00000000001,8.276499999999999,10.6986,15.6492,51.5,51.64,12178.0
2005-04-13,100000.00000000001,8.276499999999999,10.7355,15.6525,49.87,50.32,12186.0
2005-04-14,100000.00000000001,8.276499999999999,10.6988,15.6815,49.74,50.99,12217.0
2005-04-15,100000.00000000001,8.276499999999999,10.654499999999999,15.55985,49.37,50.4,12286.0
2005-04-18,100000.00000000001,8.276499999999999,10.601,15.6761,48.91,50.43,12313.0
2005-04-19,100000.00000000001,8.276499999999999,10.6996,15.75765,50.23,52.28,12499.0
2005-04-20,100000.00000000001,8.276499999999999,10.7754,15.8764,51.56,52.44,12586.0
2005-04-21,100000.00000000001,8.276499999999999,10.8115,15.88635,51.58,52.39,12689.0
2005-04-22,100000.00000000001,8.276499999999999,10.8399,15.790700000000001,53.11,54.81,12700.0
2005-04-25,100000.00000000001,8.276499999999999,10.7973,15.861500000000001,53.13,51.71,12728.0
2005-04-26,100000.00000000001,8.276499999999999,10.7735,15.821349999999999,51.81,54.08,12839.0
2005-04-27,100000.00000000001,8.276499999999999,10.7548,15.77375,51.41,51.19,12925.0
2005-04-28,100000.00000000001,8.276499999999999,10.716700000000001,15.748949999999999,50.2,51.67,13072.0
2005-04-29,100000.00000000001,8.276499999999999,10.6953,15.789100000000001,50.71,48.87,13148.0
2005-04-30,170000.0,8.276499999999999,10.690883333333332,15.764816666666668,50.05,49.89,13166.0
2005-05-05,170000.0,8.276499999999999,10.686466666666666,15.740533333333333,49.39,50.91,13182.0
2005-05-06,170000.0,8.276499999999999,10.68205,15.716249999999999,50.13,51.21,13188.0
2005-05-07,170000.0,8.276499999999999,10.677633333333333,15.691966666666666,49.89666666666667,51.46666666666667,13206.0
2005-05-08,170000.0,8.276499999999999,10.673216666666665,15.667683333333333,49.663333333333334,51.72333333333333,13242.0
2005-05-09,170000.0,8.276499999999999,10.6688,15.643399999999998,49.43,51.98,13247.0
2005-05-10,170000.0,8.276499999999999,10.6007,15.591299999999999,50.62,51.84,13253.0
2005-05-11,170000.0,8.276499999999999,10.627,15.584650000000002,49.38,50.4,13305.0
2005-05-12,170000.0,8.276499999999999,10.6539,15.50065,47.06,48.68,13367.0
2005-05-13,170000.0,8.276499999999999,10.5834,15.430250000000001,46.32,48.77,13372.0
2005-05-16,170000.0,8.276499999999999,10.4928,15.31485,47.09,48.65,13373.0
2005-05-17,170000.0,8.276499999999999,10.4222,15.221749999999998,47.44,48.89,13375.0
2005-05-18,170000.0,8.276499999999999,10.4482,15.18075,47.25,46.9,13385.0
2005-05-19,170000.0,8.276499999999999,10.437,15.2238,46.94,46.85,13405.0
2005-05-20,170000.0,8.276499999999999,10.4878,15.18285,47.12,48.2,13476.0
2005-05-23,170000.0,8.276499999999999,10.4622,15.10915,47.36,48.61,13522.0
2005-05-24,170000.0,8.276499999999999,10.3925,15.142700000000001,47.41,49.33,13499.0
2005-05-25,170000.0,8.276499999999999,10.4093,15.116600000000002,49.11,50.55,13471.0
2005-05-26,170000.0,8.276499999999999,10.4098,15.160449999999999,49.58,50.83,13386.0
2005-05-27,170000.0,8.276499999999999,10.4219,15.065299999999999,49.52,51.57,13269.0
2005-05-30,170000.0,8.276499999999999,10.3606,15.091349999999998,49.55,51.769999999999996,13246.0
2005-05-31,160000.0,8.276499999999999,10.3722,15.093050000000002,49.58,51.97,13246.0
2005-06-01,160000.0,8.276499999999999,10.2575,15.03555,50.48,54.52,13246.0
2005-06-02,160000.0,8.276499999999999,10.203100000000001,14.98915,51.45,53.44,13239.0
2005-06-03,160000.0,8.276499999999999,10.130099999999999,15.029749999999998,52.25,54.95,13238.0
2005-06-06,160000.0,8.276499999999999,10.1592,15.010250000000001,52.3,54.49,13222.0
2005-06-07,160000.0,8.276499999999999,10.1425,15.09795,51.55,53.74,13223.0
2005-06-08,160000.0,8.276499999999999,10.1604,15.178700000000001,51.9,52.51,13221.0
2005-06-09,160000.0,8.276499999999999,10.1878,15.09425,51.63,54.42,13228.0
2005-06-10,160000.0,8.276499999999999,10.1247,15.0674,52.2,53.57,13231.0
2005-06-13,160000.0,8.276499999999999,10.1179,14.9941,52.0,55.5,13236.0
2005-06-14,160000.0,8.276499999999999,10.008,14.9635,53.56,54.94,13287.0
2005-06-15,160000.0,8.276499999999999,10.0389,14.948199999999998,55.04,55.49,13292.0
2005-06-16,160000.0,8.276499999999999,9.9681,15.08765,54.26,56.55,13306.0
2005-06-17,160000.0,8.276499999999999,9.994,15.08225,56.95,58.64,13458.0
2005-06-20,160000.0,8.276499999999999,10.0206,15.09755,57.06,59.19,13332.0
2005-06-21,160000.0,8.276499999999999,10.1116,15.0951,56.99,58.68,13346.0
2005-06-22,160000.0,8.276499999999999,10.047,15.126549999999998,56.1,57.87,13352.0
2005-06-23,160000.0,8.276499999999999,10.0716,15.068600000000002,57.15,59.25,13352.0
2005-06-24,160000.0,8.276499999999999,10.0313,15.022250000000001,57.17,59.72,13372.0
2005-06-27,160000.0,8.276499999999999,9.95,15.095550000000001,58.47,60.4,13420.0
2005-06-28,160000.0,8.276499999999999,10.0359,15.1352,57.57,58.25,13426.0
2005-06-29,160000.0,8.276499999999999,10.0466,15.033050000000001,55.53,57.16,13433.0
2005-06-30,210000.0,8.276499999999999,9.961,14.9544,55.45,58.205,13432.0
2005-07-01,210000.0,8.276499999999999,10.0007,14.8232,56.67,59.25,13435.0
2005-07-04,210000.0,8.276499999999999,9.9562,14.555850000000001,57.1,59.41,13435.0
2005-07-05,210000.0,8.276499999999999,9.8695,14.555850000000001,57.68,59.57,13447.0
2005-07-06,210000.0,8.276499999999999,9.8456,14.53975,58.54,61.13,13447.0
2005-07-07,210000.0,8.276499999999999,9.867500000000001,14.508700000000001,57.54,60.69,13456.0
2005-07-08,210000.0,8.276499999999999,9.8677,14.42595,59.01,59.61,13473.0
2005-07-11,210000.0,8.276499999999999,9.8656,14.37295,57.1,58.99,13487.0
2005-07-12,210000.0,8.276499999999999,9.928700000000001,14.5435,58.85,60.55,13489.0
2005-07-13,210000.0,8.276499999999999,10.0465,14.711450000000001,58.27,59.9,13505.0
2005-07-14,210000.0,8.276499999999999,10.1032,14.5944,56.69,57.86,13505.0
2005-07-15,210000.0,8.276499999999999,9.9926,14.542650000000002,57.15,58.29,13513.0
2005-07-18,210000.0,8.276499999999999,10.0054,14.49175,56.49,57.22,13519.0
2005-07-19,210000.0,8.276499999999999,9.974300000000001,14.4653,56.82,57.43,13526.0
2005-07-20,210000.0,8.276499999999999,9.9481,14.38,56.51,56.57,13526.0
2005-07-21,210000.0,8.276499999999999,9.9914,14.411050000000001,55.7,55.08,13523.0
2005-07-22,210000.0,8.11,10.0671,14.21885,57.06,56.7,13523.0
2005-07-25,210000.0,8.1111,10.0141,14.08495,57.63,56.05,13522.0
2005-07-26,210000.0,8.1097,9.8822,14.16155,58.63,59.09,13521.0
2005-07-27,210000.0,8.109900000000001,9.7709,14.088149999999999,58.62,59.17,13521.0
2005-07-28,210000.0,8.1128,9.7431,14.14225,58.27,59.88,13521.0
2005-07-29,210000.0,8.108,9.7778,14.2344,59.88,60.58,13521.0
2005-08-01,290000.0,8.1056,9.822099999999999,14.2229,60.8,61.49,13519.0
2005-08-02,290000.0,8.1046,9.8628,14.3233,60.35,61.87,13519.0
2005-08-03,290000.0,8.1032,9.8888,14.3536,60.19,60.7,13515.0
2005-08-04,290000.0,8.1051,9.8655,14.4036,60.82,61.45,13509.0
2005-08-05,290000.0,8.1027,9.994,14.431299999999998,61.0,62.11,13501.0
2005-08-08,290000.0,8.1037,10.0217,14.394599999999999,63.14,63.86,13495.0
2005-08-09,290000.0,8.109,9.993699999999999,14.4705,62.82,63.09,13492.0
2005-08-10,290000.0,8.107,10.0363,14.492049999999999,63.76,64.88,13486.0
2005-08-11,290000.0,8.1062,10.0361,14.5514,66.255,65.06846153846153,13471.0
2005-08-12,290000.0,8.1002,10.0455,14.6812,67.335,65.25692307692307,13468.0
2005-08-15,290000.0,8.098,10.1036,14.696650000000002,66.435,65.44538461538461,13435.0
2005-08-16,290000.0,8.097100000000001,10.053500000000001,14.652099999999999,65.23,65.63384615384615,13408.0
2005-08-17,290000.0,8.1002,10.0035,14.65205,63.42,65.82230769230769,13399.0
2005-08-18,290000.0,8.099699999999999,9.9516,14.6297,61.78,66.01076923076923,13390.0
2005-08-19,290000.0,8.1007,9.934099999999999,14.527800000000001,64.355,66.19923076923077,13389.0
2005-08-22,290000.0,8.104700000000001,9.8706,14.5605,65.935,66.3876923076923,13385.0
2005-08-23,290000.0,8.1056,9.8703,14.601799999999999,65.25,66.57615384615384,13385.0
2005-08-24,290000.0,8.1012,9.8838,14.58335,65.095,66.76461538461538,13355.0
2005-08-25,290000.0,8.100499999999998,9.8721,14.5817,65.86,66.95307692307692,13335.0
2005-08-26,290000.0,8.1002,9.966099999999999,14.599000000000002,66.11,67.14153846153846,13312.0
2005-08-29,290000.0,8.096499999999999,9.961699999999999,14.587050000000001,65.93,67.33,13306.0
2005-08-30,290000.0,8.0954,9.975100000000001,14.538549999999999,66.11,69.91,13305.0
2005-08-31,370000.0,8.097299999999999,9.887,14.45895,66.84,68.54,13305.0
2005-09-01,370000.0,8.0998,9.8674,14.61285,66.96,69.28,13293.0
2005-09-02,370000.0,8.094899999999999,9.9815,14.8335,65.9,66.82,13281.0
2005-09-05,370000.0,8.0935,10.1204,14.89005,64.31,66.31,13279.0
2005-09-06,370000.0,8.0916,10.142700000000001,14.910350000000001,64.02,65.8,13279.0
2005-09-07,370000.0,8.091299999999999,10.104,14.896099999999999,63.44,64.38,13281.0
2005-09-08,370000.0,8.0925,10.134,14.861450000000001,61.44,64.89,13282.0
2005-09-09,370000.0,8.0945,10.0628,14.86355,62.9,64.31,13286.0
2005-09-12,370000.0,8.0956,10.0537,14.90805,60.61,63.38,13288.0
2005-09-13,370000.0,8.0924,9.966899999999999,14.73385,61.1,63.07,13293.0
2005-09-14,370000.0,8.094,9.9547,14.7594,61.64,65.07,13295.0
2005-09-15,370000.0,8.0912,9.9469,14.7523,61.82,64.72,13301.0
2005-09-16,370000.0,8.088700000000001,9.8921,14.61025,60.45,63.04,13318.0
2005-09-19,370000.0,8.087100000000001,9.9298,14.576999999999998,63.91,67.34,13335.0
2005-09-20,370000.0,8.0908,9.8181,14.582049999999999,62.98,65.88,13342.0
2005-09-21,370000.0,8.089,9.8308,14.53875,64.47,66.52,13355.0
2005-09-22,370000.0,8.0911,9.840300000000001,14.654599999999999,64.55,66.4,13380.0
2005-09-23,370000.0,8.088099999999999,9.8769,14.491050000000001,61.93,64.59,13397.0
2005-09-26,370000.0,8.091,9.741100000000001,14.3569,62.11,65.99,13402.0
2005-09-27,370000.0,8.0929,9.741100000000001,14.305799999999998,62.64,65.02,13408.0
2005-09-28,370000.0,8.092,9.7234,14.302200000000001,62.86,66.28,13495.0
2005-09-29,370000.0,8.093900000000001,9.728499999999999,14.3076,61.92,66.7,13571.0
2005-09-30,310000.0,8.093,9.7593,14.242049999999999,62.05,66.38,13748.0
